realty_id,realty_type_ID,original_or_copy,link_original_ID,total_price_USD,square_meter_price_USD,credit,E_oselya
32798735,1434,copy,32772099,14 284,479,NO,NO
32798943,1434,original, ,38 091,810,NO,NO
32798579,1434,copy,32705120,45 709,1016,NO,NO
32798427,1434,copy,32761870,137 603,2187,NO,NO
32798450,1434,copy,32706117,44 757,913,NO,NO
32788805,1434,copy,32023822,40 948,640,NO,NO
32797613,1434,copy,32774179,64 754,967,NO,NO
32790986,1434,copy,32784128,57 136,1393,NO,NO
32798634,1434,original, ,47 566,865,NO,NO
32789837,1434,copy,32698958,52 375,871,NO,NO
32798535,1434,original, ,39 995,800,NO,NO
32788623,1434,copy,32783544,39 519,725,NO,NO
32798175,1434,original, ,41 899,1132,NO,NO
32798366,1434,copy,32703333,18 569,844,NO,NO
32798359,1434,original, ,34 758,695,NO,NO
32765351,1434,original, ,57 136,1361,NO,NO
32798393,1434,copy,32791896,95 227,1797,NO,NO
32283616,1434,original, ,41 900,723,NO,NO
32515356,1434,original, ,199 977,1786,NO,NO
32790928,1434,original, ,99 988,1286,NO,NO
32798138,1434,copy,32790278,50 946,927,NO,NO
32798107,1434,copy,32688171,64 564,828,NO,YES
32798024,1434,copy,32792784,33 329,694,NO,NO
32797919,1434,original, ,27 616,837,NO,NO
32797884,1434,original, ,26 664,677,NO,NO
32797886,1434,original, ,57 136,1106,NO,NO
32797757,1434,copy,32791764,24 283,600,NO,NO
32788500,1434,copy,32753387,43 614,688,NO,NO
32797711,1434,original, ,34 758,496,NO,NO
32785035,1434,copy,32752694,22 854,685,NO,NO
32797631,1434,original, ,58 088,1300,NO,NO
32789245,1434,copy,32698958,52 375,871,NO,NO
32788411,1434,original, ,24 283,626,NO,NO
32789568,1434,copy,32752694,22 854,685,NO,NO
32788367,1434,copy,32504043,28 568,614,NO,NO
32797289,1473,original, ,32 472,806,YES,NO
32789020,1434,copy,32772133,34 758,740,NO,NO
32797310,1434,copy,32793398,22 854,602,NO,NO
32797150,1434,original, ,61 897,651,NO,NO
32787642,1434,copy,32041918,68 563,1143,NO,YES
32588749,1434,original, ,128 556,1803,NO,NO
32796994,1434,original, ,42 852,669,NO,NO
32796956,1434,copy,32795651,57 136,1269,NO,NO
32796919,1434,original, ,94 275,1848,NO,NO
32794042,1434,original, ,70 944,1447,NO,NO
32788485,1434,original, ,46 661,856,NO,NO
32775040,1434,original, ,114 272,1458,NO,NO
32796641,1434,original, ,35 234,568,NO,NO
32796660,1434,original, ,90 466,1560,NO,NO
32774976,1434,original, ,63 516,1095,NO,YES
32775164,1434,original, ,58 088,1117,NO,YES
32775205,1434,original, ,66 802,1095,NO,YES
32796532,1434,original, ,80 943,1619,NO,NO
32787539,1434,copy,30762123,36 186,671,NO,NO
32796466,1434,original, ,170 456,1794,NO,NO
32796342,1434,original, ,37 615,752,NO,NO
32414190,1434,original, ,99 988,1538,NO,NO
32786868,1434,original, ,22 854,589,NO,NO
32786166,1434,original, ,21 902,476,NO,NO
32786422,1434,original, ,74 277,799,NO,NO
32792787,1434,copy,32604319,32 377,572,NO,NO
32792660,1434,original, ,29 997,714,NO,NO
32796225,1434,original, ,27 616,690,NO,NO
32796220,1434,copy,32229108,24 759,619,NO,NO
32784747,1434,copy,32261795,46 661,823,NO,NO
32796176,1434,copy,32608738,29 997,645,NO,NO
32796145,1434,original, ,27 425,609,NO,NO
32779728,1436,original, ,18 569,473,NO,NO
32777136,1434,original, ,53 327,1159,NO,NO
32796144,1434,copy,32524218,37 139,663,NO,NO
32796143,1434,copy,32793398,22 854,602,NO,NO
32796142,1434,copy,32664192,25 711,684,NO,NO
32796139,1434,original, ,28 568,840,NO,NO
32796134,1434,copy,32339031,39 519,608,NO,NO
32796121,1434,original, ,32 377,506,NO,NO
32796114,1434,original, ,51 423,902,NO,NO
32796112,1434,copy,32792991,58 088,727,NO,NO
32784954,1434,copy,32697740,39 519,824,NO,NO
32784818,1434,copy,32315656,23 807,486,NO,NO
32795963,1434,copy,32794733,34 282,599,NO,NO
32795933,1434,copy,32414089,33 329,476,NO,NO
32795944,1434,original, ,31 425,462,NO,NO
32795651,1434,original, ,57 136,1269,NO,NO
32795595,1434,copy,32760850,50 470,784,NO,YES
32795565,1434,original, ,43 804,674,NO,NO
32795474,1434,original, ,285 681,1504,NO,NO
32792991,1434,original, ,58 088,727,NO,NO
32790539,1434,original, ,33 329,574,NO,NO
32795337,1434,copy,31325497,109 511,770,NO,NO
32795120,1434,original, ,53 327,935,NO,NO
32794974,1434,copy,32663088,53 327,957,NO,NO
32794993,1434,original, ,39 995,785,NO,NO
32784137,1434,copy,32780467,40 948,598,NO,NO
32794902,1434,copy,32622862,61 898,952,NO,NO
32794943,1434,original, ,41 900,998,NO,NO
32794845,1434,copy,32733082,36 186,823,NO,NO
32775997,1434,original, ,44 757,688,NO,NO
32783884,1434,original, ,40 948,920,NO,NO
32794763,1434,copy,32798535,39 995,800,NO,NO
32784794,1434,copy,32671446,26 664,721,NO,NO
32758221,1434,copy,32446082,39 995,540,NO,NO
32784692,1434,copy,32778657,78 086,847,NO,NO
32794456,1434,original, ,35 234,588,NO,NO
32556208,1434,original, ,116 177,1306,NO,NO
32783530,1434,original, ,40 948,968,NO,NO
32783544,1434,original, ,39 519,725,NO,NO
32784416,1434,copy,32767040,57 136,816,NO,NO
32783305,1434,copy,32767040,57 136,816,NO,NO
32358624,1436,original, ,53 327,692,NO,NO
32783086,1434,copy,32772133,34 758,740,NO,NO
32784348,1434,copy,32413722,34 282,475,NO,NO
32793976,1434,original, ,37 996,760,NO,NO
32793901,1434,original, ,65 707,1264,NO,NO
32772668,1434,original, ,23 997,522,NO,NO
32793789,1434,original, ,24 283,506,NO,NO
32793746,1434,copy,32734001,35 234,504,YES,NO
32787205,1434,copy,32725263,51 380,1047,YES,YES
32793585,1434,original, ,23 807,449,NO,NO
32724720,1434,original, ,40 748,1047,YES,YES
32793398,1434,original, ,22 854,602,NO,NO
32793334,1434,original, ,66 659,1149,YES,NO
32792627,1434,original, ,69 516,1023,NO,NO
32766901,1434,original, ,34 282,659,NO,NO
32792930,1434,copy,32229108,24 759,619,NO,NO
32792954,1434,copy,32608738,29 997,645,NO,NO
32783235,1434,original, ,33 329,848,NO,NO
32792788,1434,original, ,39 043,979,NO,NO
32783269,1434,original, ,31 425,952,NO,YES
32792669,1434,copy,24227246,18 093,1065,NO,NO
32792637,1434,copy,32791175,61 421,1365,NO,NO
32792569,1434,copy,32772133,34 758,740,NO,NO
32792596,1434,original, ,44 757,1070,NO,NO
32792578,1434,copy,32789165,39 995,615,NO,NO
32792452,1434,original, ,72 373,1316,NO,NO
32792421,1434,copy,32780427,34 758,772,NO,NO
32792402,1434,original, ,61 898,968,NO,NO
32684970,1434,original, ,78 086,889,NO,NO
32792141,1434,original, ,28 568,649,NO,YES
32792011,1434,copy,32792674,76 182,732,NO,NO
32791937,1434,original, ,85 704,1405,NO,NO
32788215,1434,copy,32264703,37 139,571,NO,NO
32791915,1434,original, ,57 136,1393,NO,NO
32791822,1434,original, ,53 803,717,NO,NO
32791896,1434,original, ,95 227,1797,NO,NO
32791833,1434,copy,32791176,61 898,968,NO,NO
32791764,1434,original, ,24 283,600,NO,NO
32791816,1434,original, ,57 136,1269,NO,NO
32791749,1434,copy,32780427,34 758,772,NO,NO
27929036,1434,original, ,56 184,1277,NO,YES
32791729,1434,copy,32753387,43 614,688,NO,NO
32791720,1434,original, ,43 804,1623,NO,NO
32791716,1434,copy,32599047,45 709,692,NO,NO
32791686,1434,copy,32417734,47 614,793,NO,NO
32791682,1434,copy,32488053,49 518,1207,NO,NO
32791673,1434,copy,29431729,52 375,563,NO,NO
32791664,1434,copy,32590873,55 232,1105,NO,NO
32791661,1434,copy,32711888,56 660,1259,NO,NO
32791657,1434,original, ,59 993,1364,NO,NO
32791597,1434,original, ,60 945,1354,NO,NO
32791176,1436,original, ,61 898,1093,NO,NO
32791281,1434,copy,32408985,56 184,1248,NO,NO
32791279,1434,original, ,34 758,1121,NO,NO
32791275,1434,copy,32318817,42 852,1071,NO,NO
32791268,1434,original, ,27 616,747,NO,NO
32791266,1434,copy,32488053,49 518,1207,NO,NO
32791262,1434,copy,32069984,36 186,639,NO,NO
32791264,1434,copy,32591115,29 044,937,NO,NO
32791261,1434,original, ,30 473,952,NO,NO
32791258,1434,original, ,30 473,952,NO,NO
32791245,1434,copy,32735209,25 711,804,NO,NO
32791240,1434,copy,32220988,25 710,829,NO,NO
32791204,1434,copy,32385919,66 659,1026,NO,NO
32791200,1434,copy,30865040,65 707,939,NO,NO
32791197,1434,copy,32706221,63 802,1170,NO,NO
32791195,1434,original, ,61 898,1547,NO,NO
32791183,1434,original, ,61 898,1126,NO,NO
32791175,1434,original, ,61 421,1365,NO,NO
32791165,1434,copy,32687235,60 945,992,NO,NO
32791153,1434,original, ,76 182,1172,NO,NO
32791151,1434,copy,32617287,66 659,1042,NO,NO
32791148,1434,copy,32769307,49 518,799,NO,NO
32791117,1434,copy,32789165,39 995,625,NO,NO
32791058,1434,copy,32434548,24 759,550,NO,NO
32791012,1434,copy,32704429,57 136,1269,NO,YES
32474798,1434,original, ,36 186,574,NO,NO
32790915,1434,copy,32766746,61 898,680,NO,NO
32790645,1434,original, ,92 370,1400,NO,NO
32568651,1434,original, ,139 984,1707,NO,NO
32790623,1434,original, ,129 509,762,NO,NO
32789781,1434,copy,32597433,66 564,1210,NO,NO
32790501,1434,copy,32590873,55 232,1105,NO,YES
32790497,1434,original, ,90 466,1016,NO,NO
32610923,1434,original, ,94 275,757,NO,NO
32790322,1434,copy,32765486,47 614,793,YES,NO
32790278,1434,original, ,50 946,927,NO,YES
32790342,1434,copy,30762123,36 186,670,NO,NO
32689967,1434,copy,32671446,26 664,796,NO,NO
32790381,1434,copy,32769175,27 616,515,NO,NO
32742152,1434,original, ,17 141,758,NO,NO
32227104,1434,original, ,39 043,567,NO,NO
32790285,1434,copy,32803579,28 473,500,NO,NO
32775866,1434,original, ,54 279,835,NO,NO
32742884,1434,original, ,28 092,598,NO,NO
32746523,1434,original, ,30 473,597,NO,NO
32754724,1434,original, ,31 425,695,NO,NO
32790252,1434,copy,32687235,60 945,992,NO,YES
32754567,1434,original, ,47 614,635,NO,NO
32790167,1434,original, ,57 136,1361,NO,NO
32790114,1434,original, ,57 136,1101,NO,NO
32782176,1434,copy,32470390,22 854,737,NO,NO
32790074,1434,copy,32783269,31 425,728,NO,NO
32790042,1434,original, ,57 136,1120,NO,NO
32789972,1434,copy,32664192,25 711,677,NO,NO
32789969,1434,original, ,42 376,606,NO,NO
32789882,1434,copy,31938086,33 329,667,NO,YES
32789881,1434,copy,32375908,29 520,738,NO,NO
32789907,1434,copy,32693272,51 423,829,NO,NO
32789801,1434,copy,32783281,26 568,707,NO,YES
32759370,1434,copy,32803579,28 473,500,NO,NO
32789729,1434,original, ,36 186,804,NO,NO
31988286,1434,original, ,104 750,1017,NO,YES
32789387,1434,original, ,57 136,635,NO,NO
32789176,1434,copy,32789165,39 995,621,NO,NO
32787167,1434,original, ,100 057,1047,YES,YES
32789405,1434,original, ,58 393,1145,NO,NO
32789165,1434,original, ,39 995,615,NO,NO
32789160,1434,copy,32765351,57 136,1328,NO,YES
32789119,1434,original, ,47 614,9523,NO,NO
32789092,1434,original, ,76 182,929,NO,NO
32779434,1434,copy,32315656,23 807,486,NO,NO
32789013,1434,original, ,58 088,1117,NO,NO
32788663,1434,original, ,26 664,684,NO,NO
32788228,1434,copy,32717736,53 327,573,NO,NO
32725113,1434,original, ,92 913,1047,YES,YES
32725263,1434,original, ,51 380,1047,YES,YES
32787069,1434,original, ,34 282,624,NO,NO
32474619,1434,original, ,61 898,1375,NO,YES
32581395,1434,original, ,79 515,914,NO,YES
32788322,1434,copy,32774887,31 901,798,NO,NO
32788245,1434,original, ,42 852,824,NO,NO
32780692,1434,copy,32780467,40 948,598,NO,NO
32780635,1434,copy,32780467,40 948,598,NO,NO
32780614,1434,copy,32780467,40 948,593,NO,NO
32777734,1434,copy,32767040,57 136,816,NO,NO
32779991,1434,original, ,33 329,480,NO,NO
32787857,1434,copy,31367580,31 901,532,NO,NO
32787787,1434,original, ,14 760,492,NO,NO
32779375,1434,original, ,24 759,645,NO,NO
32572815,1434,original, ,57 136,1154,NO,NO
30930267,1434,original, ,90 466,1292,NO,NO
32787708,1434,original, ,27 616,877,NO,NO
32767528,1434,original, ,23 807,441,NO,NO
32772411,1434,original, ,39 519,878,NO,NO
32781856,1434,original, ,43 804,811,NO,NO
32787609,1434,original, ,34 282,612,NO,NO
32787569,1434,original, ,32 853,587,NO,NO
32787522,1434,original, ,75 229,792,NO,NO
32787489,1434,original, ,33 329,660,NO,NO
32782309,1434,copy,32767040,57 136,816,NO,NO
32782305,1434,copy,32780467,40 948,598,NO,NO
32782297,1434,copy,32413722,34 282,476,NO,NO
32787463,1434,original, ,90 466,1774,NO,NO
32743966,1434,original, ,142 841,1786,NO,NO
32744221,1434,original, ,68 563,1490,NO,NO
32787432,1434,copy,32608738,29 997,645,NO,NO
32746844,1434,original, ,138 079,1062,NO,NO
32747184,1434,copy,31367028,171 409,779,NO,NO
32787230,1434,copy,32792784,33 329,691,NO,NO
32787075,1434,copy,32792674,76 182,544,NO,NO
32787258,1434,copy,32767083,40 948,890,NO,NO
32787296,1434,copy,32608738,29 997,645,NO,NO
32781414,1434,original, ,24 283,759,NO,NO
32754753,1434,original, ,34 091,758,NO,NO
32787033,1434,copy,28682972,67 583,599,NO,NO
32250086,1434,original, ,78 086,858,NO,NO
32787030,1434,copy,32663088,53 327,957,NO,NO
32479113,1434,original, ,76 182,1269,NO,NO
32787024,1434,copy,32698541,52 375,708,NO,NO
32787021,1434,copy,32711888,56 660,1259,NO,NO
32787016,1434,copy,32774416,49 994,1163,NO,NO
32787012,1434,copy,32690920,82 847,1294,NO,NO
32787002,1434,copy,32755267,60 469,1362,NO,NO
32786994,1434,original, ,61 421,1365,NO,NO
32786989,1434,original, ,33 329,739,NO,NO
32786978,1434,copy,32758795,64 754,1506,NO,NO
32757524,1434,copy,32756967,94 275,1309,NO,NO
32785669,1434,original, ,13 332,373,YES,NO
32786613,1434,original, ,29 997,600,NO,NO
32786564,1434,original, ,62 850,1397,NO,YES
32786578,1434,original, ,45 709,863,NO,NO
32786528,1434,copy,32207854,21 902,548,NO,NO
32786484,1434,copy,32434548,24 759,550,NO,NO
32783839,1434,original, ,58 088,1117,NO,NO
32783757,1434,original, ,63 516,1095,NO,NO
32782940,1434,copy,32775205,66 659,1093,NO,NO
32770657,1434,copy,32769750,61 898,1126,NO,NO
32774284,1434,copy,32769750,65 707,1195,NO,NO
32770613,1434,copy,32769750,61 898,1126,NO,NO
32770595,1434,copy,32769750,65 707,1195,NO,NO
32785877,1434,copy,32781644,40 948,745,NO,NO
31377610,1434,original, ,40 471,686,NO,NO
32781874,1434,copy,32739254,57 136,1393,NO,NO
32785679,1434,copy,32591115,29 044,937,NO,NO
32781715,1434,original, ,74 277,1581,NO,NO
22825166,1434,copy,25304725,147 602,1342,NO,NO
32777135,1434,original, ,81 895,700,NO,NO
32781586,1434,copy,32191253,180 931,1447,NO,NO
32781450,1434,copy,32780467,40 948,602,NO,NO
32779104,1434,copy,32470390,22 854,737,NO,NO
32785058,1434,original, ,42 852,766,NO,NO
32780467,1434,original, ,40 948,593,NO,NO
32784993,1434,copy,32524218,37 139,663,NO,NO
32784422,1434,original, ,85 704,1099,NO,NO
32628988,1434,copy,32624616,54 279,1233,NO,YES
32784248,1434,copy,32769750,61 898,1126,NO,NO
32763040,1434,original, ,17 141,399,NO,NO
32782888,1434,original, ,61 898,543,NO,NO
32784128,1434,original, ,57 136,1328,NO,NO
32672551,1434,original, ,36 186,532,NO,NO
32784033,1434,original, ,142 841,1099,NO,NO
32041550,1434,copy,32097682,123 795,1303,NO,NO
31543989,N/A,original, ,99 988,1111,NO,NO
32748931,1434,copy,32588815,39 043,584,NO,NO
32783631,1434,original, ,39 519,608,NO,NO
32775583,1434,original, ,67 135,1002,NO,NO
32778329,1436,original, ,88 228,798,YES,NO
32762117,1434,original, ,62 374,1418,YES,YES
32707873,1434,original, ,14 284,595,NO,NO
32783281,1434,original, ,26 568,707,NO,NO
32783031,1434,original, ,38 091,586,NO,NO
32483756,1434,original, ,152 363,1259,NO,NO
32559267,1434,original, ,25 711,511,NO,NO
31654483,1434,original, ,31 901,555,NO,NO
32265818,1434,original, ,26 664,476,NO,NO
32499132,1434,original, ,26 664,460,NO,NO
29336470,1434,original, ,30 473,560,NO,NO
32140628,1434,original, ,33 329,715,NO,NO
30911749,1434,original, ,41 900,652,NO,NO
32776961,1434,original, ,15 141,673,NO,NO
32776905,1434,copy,32772133,34 758,740,NO,NO
32704636,1434,original, ,90 466,1175,NO,NO
32776524,1434,copy,32413722,34 282,476,NO,NO
32758795,1434,original, ,64 754,1506,NO,NO
32774579,1434,copy,32772099,14 284,479,NO,NO
31485209,1436,original, ,37 139,814,YES,NO
32572447,1434,copy,32537771,32 377,651,NO,NO
32744818,1434,copy,28057090,275 206,2202,NO,NO
32751642,1434,original, ,228 545,1520,NO,NO
32781896,1434,copy,32691896,61 898,1375,NO,NO
32769175,1434,original, ,27 521,509,NO,NO
32774360,1434,copy,32008781,123 795,1136,NO,NO
32774300,1434,copy,32772133,34 758,740,NO,NO
32781644,1434,original, ,40 948,745,NO,NO
32760672,1434,original, ,27 140,485,NO,NO
31794382,1434,original, ,33 329,945,NO,NO
32778657,1434,original, ,78 086,1240,NO,NO
32781447,1434,copy,27044315,41 900,1132,NO,NO
32781535,1434,original, ,142 841,1090,NO,NO
32781431,1434,original, ,42 852,785,NO,NO
32233655,1434,original, ,56 184,1222,NO,NO
32781281,1434,original, ,28 092,720,NO,NO
32780838,1436,original, ,70 468,1007,NO,NO
32424304,1436,original, ,46 185,624,NO,NO
27042768,1434,original, ,38 091,719,NO,NO
32644462,1434,original, ,113 320,1531,NO,NO
32750007,1434,copy,32702877,333 295,1182,NO,NO
32259544,1434,original, ,34 853,566,NO,NO
32780833,1436,original, ,39 995,731,NO,NO
32614496,1436,original, ,61 898,971,NO,NO
32780668,1434,original, ,62 850,1257,NO,NO
32780528,1434,copy,31720501,41 900,635,YES,NO
32284749,1434,original, ,24 759,619,NO,NO
32663502,1434,original, ,76 182,1587,NO,NO
32474669,1434,original, ,47 137,1047,NO,YES
32462525,1434,original, ,34 282,762,NO,NO
32474686,1434,copy,32447687,26 664,592,NO,NO
32474881,1434,original, ,61 898,983,NO,NO
32462515,1434,original, ,25 711,571,NO,NO
32663496,1434,original, ,27 616,613,NO,NO
32663644,1434,original, ,57 136,1361,NO,YES
32671961,1434,original, ,90 466,1436,NO,NO
32663655,1434,original, ,59 041,1312,NO,YES
32663550,1434,original, ,54 279,1233,NO,YES
32474852,1434,copy,32802195,45 709,788,NO,NO
32474732,1434,copy,31875618,31 425,507,NO,NO
32462455,1434,original, ,21 426,691,NO,NO
32447878,1434,copy,31380984,20 474,661,NO,NO
32462464,1434,copy,32334674,21 521,652,NO,NO
32462593,1434,copy,32314671,29 520,656,NO,NO
26887661,1434,copy,31294866,281 301,1333,NO,NO
32772108,1434,copy,32778290,52 375,793,NO,NO
32778799,1436,original, ,44 328,667,NO,YES
32516413,1436,original, ,66 659,995,NO,NO
32763143,1434,original, ,63 802,1450,NO,YES
32744464,1434,original, ,27 616,890,NO,NO
32778339,1434,copy,32214844,35 234,783,NO,NO
32778290,1434,original, ,52 375,793,NO,NO
32642018,1434,copy,32393982,90 466,1256,NO,NO
32776138,1434,copy,32269671,44 757,688,NO,NO
32191084,1434,copy,32237052,30 949,607,NO,NO
32776086,1434,copy,32762852,32 091,713,NO,NO
32641493,1434,copy,32446063,74 753,1067,NO,NO
32776067,1434,copy,32752694,22 854,508,NO,NO
32776957,1434,original, ,54 279,1044,NO,NO
32776010,1434,copy,32767040,57 136,816,NO,NO
32776004,1434,copy,32706221,64 754,1188,NO,NO
32462016,1434,original, ,27 616,575,NO,NO
32775876,1434,copy,32752694,22 854,685,NO,NO
32775586,1434,copy,32697740,39 519,824,NO,NO
32675365,1434,original, ,39 519,824,NO,NO
32775580,1434,copy,32752694,22 854,685,NO,NO
32775445,1434,original, ,28 092,510,NO,NO
32030669,1434,original, ,46 661,702,NO,NO
32775378,1434,copy,32772133,34 758,740,NO,NO
32775368,1434,copy,32121620,40 947,866,NO,NO
32775326,1434,copy,32315656,23 807,487,NO,NO
32775364,1434,copy,32774887,31 901,798,NO,NO
32770150,1436,original, ,57 136,1361,NO,NO
32747958,1434,copy,30766685,104 750,1097,NO,NO
32775292,1434,copy,32467775,128 556,1577,NO,NO
32774581,1434,original, ,29 520,642,NO,NO
32775224,1434,copy,32121620,42 852,906,NO,NO
32775142,1434,copy,32446082,41 900,567,NO,NO
32775150,1434,copy,31120266,41 900,599,NO,NO
32775068,1434,copy,32528004,119 034,801,NO,NO
32775003,1434,copy,32705139,33 329,569,NO,NO
32774690,1434,copy,31844353,52 375,703,NO,NO
32774887,1434,original, ,31 901,804,NO,NO
32774192,1434,original, ,61 898,1238,NO,NO
32774056,1434,original, ,14 284,866,NO,NO
32773401,1434,copy,32767040,57 136,816,NO,NO
30452126,1436,original, ,45 699,993,NO,NO
30452017,1436,original, ,58 922,943,NO,NO
32772611,1434,original, ,39 043,929,YES,NO
32772247,1434,copy,32728761,61 898,1190,NO,NO
32772045,1434,copy,32728761,61 898,1174,NO,NO
32771616,1434,copy,32706221,63 802,1170,NO,NO
32771532,1434,original, ,32 377,624,NO,NO
32771496,1434,copy,32706221,63 802,1170,NO,NO
32777229,1434,copy,32391763,95 227,916,NO,NO
32769750,1434,original, ,61 898,1126,NO,NO
32769307,1434,original, ,49 518,799,NO,NO
32771437,1434,copy,32269671,44 757,688,NO,NO
32776596,1434,original, ,47 137,1025,NO,NO
32770583,1434,copy,32610214,59 993,1138,NO,NO
32776528,1434,copy,32455696,49 517,786,NO,NO
32770116,1434,copy,32613635,65 707,860,NO,NO
32776403,1434,copy,32610214,61 898,1167,NO,NO
